,l2wgrid1,l2wgrid2,l2wgrid3,l2wgrid4,l2wgrid5,l2wgrid6,l2wgrid7,l2wgrid8,l2wgrid9,l2wgrid10,l2wgrid11,l2wgrid12,l2wgrid13,l2wgrid14,l2wgrid15,l2wgrid16,l2wgrid17,l2wgrid18,l2wgrid19,l2wgrid20,l2wgrid21,l2wgrid22,l2wgrid23,l2wgrid24,l2wgrid25,l2wgrid26,l2wgrid27,l2wgrid28,l2wgrid29,l2wgrid30,l2wgrid31,l2wgrid32,l2wgrid33,l2wgrid34,l2wgrid35,l2wgrid36,l2wgrid37,l2wgrid38,l2wgrid39,l2wgrid40,l2wgrid41,l2wgrid42,l2wgrid43,l2wgrid44,l2wgrid45,l2wgrid46,l2wgrid47,l2wgrid48,l2wgrid49,l2wgrid50,l1wgrid1,l1wgrid2,l1wgrid3,l1wgrid4,l1wgrid5,l1wgrid6,l1wgrid7,l1wgrid8,l1wgrid9,l1wgrid10,l1wgrid11,l1wgrid12,l1wgrid13,l1wgrid14,l1wgrid15,l1wgrid16,l1wgrid17,l1wgrid18,l1wgrid19,l1wgrid20,l1wgrid21,l1wgrid22,l1wgrid23,l1wgrid24,l1wgrid25,l1wgrid26,l1wgrid27,l1wgrid28,l1wgrid29,l1wgrid30,l1wgrid31,l1wgrid32,l1wgrid33,l1wgrid34,l1wgrid35,l1wgrid36,l1wgrid37,l1wgrid38,l1wgrid39,l1wgrid40,l1wgrid41,l1wgrid42,l1wgrid43,l1wgrid44,l1wgrid45,l1wgrid46,l1wgrid47,l1wgrid48,l1wgrid49,l1wgrid50,l1dgrid1,l1dgrid2,l1dgrid3,l1dgrid4,l1dgrid5,l1dgrid6,l1dgrid7,l1dgrid8,l1dgrid9,l1dgrid10,l1dgrid11,l1dgrid12,l1dgrid13,l1dgrid14,l1dgrid15,l1dgrid16,l1dgrid17,l1dgrid18,l1dgrid19,l1dgrid20,l1dgrid21,l1dgrid22,l1dgrid23,l1dgrid24,l1dgrid25,l1dgrid26,l1dgrid27,l1dgrid28,l1dgrid29,l1dgrid30,l1dgrid31,l1dgrid32,l1dgrid33,l1dgrid34,l1dgrid35,l1dgrid36,l1dgrid37,l1dgrid38,l1dgrid39,l1dgrid40,l1dgrid41,l1dgrid42,l1dgrid43,l1dgrid44,l1dgrid45,l1dgrid46,l1dgrid47,l1dgrid48,l1dgrid49,l1dgrid50,weekday01,weekday02,weekday03,weekday04,weekday05,weekday06,weekday07,hour
48,1,0,0,0,1,0,1,0,1,1,0,0,1,2,2,0,2,4,0,2,2,2,0,1,1,0,0,1,1,1,1,0,2,1,1,0,5,1,2,1,2,3,2,2,2,1,2,2,2,1,0,0,0,0,1,2,1,0,3,1,1,1,4,2,2,2,3,3,0,3,4,4,1,0,0,0,1,3,2,2,0,0,3,1,3,1,1,3,4,2,3,3,1,0,0,0,1,0,0,1,0.20406869053840637,-0.0,0.030977025628089905,-0.0,0.8261621594429016,1.4378585815429688,0.3101811707019806,-0.0,1.518844485282898,0.9171595573425293,0.9287838935852051,0.9938288331031799,1.7408936023712158,1.4134504795074463,1.9593217372894287,1.4827594757080078,1.2823485136032104,1.6701501607894897,0.4077557921409607,2.193436622619629,1.888030767440796,0.7711005210876465,0.9139508605003357,0.650978147983551,0.9720351099967957,0.24865129590034485,1.6840872764587402,1.179085373878479,1.0246726274490356,1.2113797664642334,0.43507224321365356,0.11000669002532959,1.1733239889144897,1.3690489530563354,1.7364178895950317,1.4610480070114136,1.1452356576919556,0.6031246185302734,3.0968213081359863,0.5850739479064941,0.7362074255943298,2.7891030311584473,2.014167308807373,1.2953965663909912,0.33805808424949646,0.611656665802002,1.512026071548462,1.4886295795440674,1.4700236320495605,1.744642734527588,0,0,0,1,0,0,0,6
49,0,0,0,1,0,1,1,0,4,0,0,1,1,1,4,1,2,2,1,4,3,1,0,1,0,0,5,0,1,2,1,1,3,4,1,1,3,2,6,0,3,9,7,1,0,2,3,4,4,2,0,0,0,0,1,3,1,0,2,1,0,1,2,1,2,3,5,4,0,1,2,0,1,0,3,0,1,1,1,3,0,0,4,4,4,2,2,0,2,1,1,4,3,4,0,0,2,0,0,6,0.3742890954017639,-0.0,0.662613570690155,0.041775040328502655,0.6830068826675415,1.8781825304031372,0.4314021170139313,0.3748033940792084,2.0921390056610107,2.3891725540161133,2.1418635845184326,2.400087594985962,3.931647300720215,1.8043591976165771,2.9925825595855713,1.702393651008606,0.8736941814422607,0.6401311755180359,0.630809485912323,4.709644794464111,3.986706495285034,1.1517683267593384,1.1368986368179321,1.0361601114273071,1.9427096843719482,0.296498566865921,3.5432002544403076,2.6994881629943848,2.537454128265381,2.096463203430176,0.8110510110855103,0.7131279110908508,0.6459381580352783,1.2508084774017334,1.6140074729919434,1.8349425792694092,2.313612461090088,0.3274571895599365,6.629735946655273,0.6649643778800964,1.5828408002853394,5.021944046020508,4.004508972167969,2.880971908569336,0.8037569522857666,1.4831173419952393,2.37544846534729,2.131990909576416,2.0912609100341797,3.56685471534729,0,0,0,1,0,0,0,7
50,1,0,0,0,1,4,0,0,2,1,1,1,6,5,6,5,2,4,0,3,2,3,1,1,1,0,4,2,0,4,1,2,5,2,3,4,6,2,9,0,0,8,6,4,2,2,3,3,2,3,2,0,0,0,1,6,0,0,5,3,2,2,4,4,5,6,3,3,0,4,4,1,2,3,2,0,5,3,1,4,2,1,3,2,3,6,3,2,9,2,3,8,6,1,1,1,6,2,3,2,0.11394453793764114,-0.0,0.14280308783054352,0.138871431350708,0.7965104579925537,1.6666187047958374,-0.0,-0.0,3.845996379852295,1.7454464435577393,1.4741501808166504,1.770297884941101,2.7982938289642334,1.9063096046447754,2.27731990814209,1.608649492263794,1.3787113428115845,1.3050358295440674,-0.0,2.2509284019470215,2.132479190826416,1.5266430377960205,0.4630599915981293,0.6362174153327942,2.2711596488952637,0.09713524580001831,1.7887550592422485,2.1735963821411133,2.10724139213562,1.8776819705963135,0.9182115197181702,0.3227351903915405,1.1065394878387451,1.8330819606781006,1.925072193145752,1.1134589910507202,2.5608677864074707,0.6400030255317688,3.6583147048950195,0.6314978003501892,0.7174103260040283,3.5890989303588867,2.1048200130462646,1.379699468612671,0.5351831912994385,0.8197368383407593,2.461280584335327,1.917998194694519,1.931168794631958,1.5532130002975464,0,0,0,1,0,0,0,8
51,1,0,0,2,3,7,0,1,1,0,0,0,0,4,5,6,3,4,0,4,3,1,2,0,1,0,4,1,2,4,3,5,2,2,2,5,4,1,6,1,4,6,4,3,0,1,5,5,5,2,1,0,0,1,1,5,0,1,1,1,1,2,1,2,5,4,4,2,0,5,3,0,0,2,2,1,6,1,1,2,0,3,2,2,3,4,3,1,8,1,4,4,4,3,0,0,4,2,1,3,1.0867666006088257,-0.0,0.23717574775218964,-0.0,1.2062468528747559,3.791472911834717,0.4123360514640808,-0.0,3.43882417678833,1.8257157802581787,1.4155075550079346,1.7120764255523682,3.611276626586914,3.9362306594848633,5.981759071350098,3.873476505279541,2.4111108779907227,2.564784049987793,0.09098637104034424,4.299472808837891,4.510720252990723,1.5910415649414062,0.6396251320838928,1.5292179584503174,2.3484036922454834,0.7672010660171509,2.5479347705841064,2.7746341228485107,2.150557041168213,4.624493598937988,1.2148640155792236,0.5189468860626221,2.4196839332580566,3.222944736480713,3.491041421890259,3.574819803237915,2.2616848945617676,0.37737032771110535,7.74083137512207,0.778313934803009,2.305685043334961,4.575723648071289,3.2793760299682617,1.6210815906524658,1.148910641670227,1.4645755290985107,3.5706963539123535,3.6652004718780518,3.6429800987243652,1.1761837005615234,0,0,0,1,0,0,0,9
52,0,0,0,0,0,1,0,1,1,0,0,0,1,2,2,1,2,2,1,3,7,0,1,0,1,1,2,1,1,1,1,2,4,3,3,0,3,1,8,0,2,9,7,1,0,1,5,4,3,3,1,0,0,0,0,1,0,1,3,4,4,4,4,0,1,0,2,3,0,3,2,0,2,1,3,1,2,3,3,2,1,2,3,2,4,0,5,3,3,1,1,4,4,1,0,1,1,2,2,2,1.1743954420089722,-0.0,-0.0,-0.0,1.3610374927520752,3.5894148349761963,0.1842769831418991,-0.0,2.2320327758789062,1.5689631700515747,1.401849627494812,1.4947185516357422,3.236018419265747,2.40364933013916,4.093496322631836,3.5232958793640137,1.6665698289871216,2.077690362930298,0.27655524015426636,5.634921073913574,5.400356292724609,1.6192421913146973,0.9118836522102356,2.056865692138672,2.0967648029327393,0.7640398740768433,4.8609161376953125,2.3887736797332764,1.8744975328445435,2.7516465187072754,1.0027971267700195,0.9134126901626587,1.5987589359283447,2.615239143371582,3.266925811767578,3.4451160430908203,2.826464891433716,0.32593104243278503,9.323543548583984,0.8056938052177429,2.0745749473571777,6.1358489990234375,4.638212203979492,2.5305089950561523,0.4789835214614868,0.3122814893722534,3.9374256134033203,2.2305140495300293,2.0845625400543213,2.3984782695770264,0,0,0,1,0,0,0,10
53,0,0,0,0,0,2,0,1,2,1,1,1,3,2,3,2,0,1,0,5,3,1,1,1,1,0,2,0,0,3,0,1,0,0,1,3,4,1,8,0,1,4,3,2,1,0,4,3,4,1,1,0,0,1,2,2,0,0,0,1,2,2,3,1,4,3,2,1,0,2,0,1,1,1,1,0,2,2,3,1,0,1,1,3,2,4,1,1,3,0,0,2,2,1,0,1,1,3,2,1,0.4668615162372589,-0.0,-0.0,-0.0,0.8946883678436279,1.9109904766082764,0.11620979011058807,-0.0,1.4982552528381348,0.9907852411270142,1.03843355178833,1.048658847808838,2.4658117294311523,1.3970447778701782,2.5450937747955322,1.9666757583618164,1.6076328754425049,2.3052501678466797,0.7113290429115295,3.993802547454834,4.377824783325195,1.5585565567016602,1.505631923675537,0.9060066938400269,0.5013161897659302,0.15707936882972717,2.5590572357177734,1.7873305082321167,1.5085325241088867,1.796515703201294,0.7365555763244629,0.7925180792808533,1.8036103248596191,2.050118923187256,2.8946123123168945,2.1603007316589355,2.8084521293640137,0.602383017539978,6.117208480834961,0.44953441619873047,1.5642257928848267,6.38869047164917,5.108198165893555,2.553959608078003,0.5948870182037354,0.979249894618988,3.663557529449463,2.6772077083587646,2.564793109893799,2.3128867149353027,0,0,0,1,0,0,0,11
54,0,0,0,2,0,2,0,0,3,0,0,0,0,1,2,1,1,2,0,6,6,0,3,1,0,0,2,0,0,0,0,0,1,1,3,2,1,0,6,0,0,6,6,2,0,1,1,4,3,2,0,0,0,2,1,4,0,0,1,0,0,0,1,0,0,4,3,4,0,3,3,0,3,0,1,1,5,1,1,0,1,1,4,3,3,2,0,2,8,2,0,5,5,4,0,0,3,1,1,5,0.7284892797470093,-0.0,-0.0,0.05176215618848801,1.1742355823516846,2.7356505393981934,0.23496980965137482,-0.0,1.7301669120788574,1.3327608108520508,1.1240944862365723,1.2583038806915283,2.1831815242767334,1.686193823814392,2.6729841232299805,2.5069258213043213,1.3585186004638672,1.916982650756836,0.22355873882770538,4.877475738525391,4.301876068115234,1.623284101486206,0.806191623210907,1.6902438402175903,1.769578456878662,0.357088565826416,4.065631866455078,1.3399467468261719,0.9375118017196655,1.6399867534637451,0.5209293961524963,0.40522199869155884,1.3006913661956787,1.960038661956787,2.1918201446533203,2.915884494781494,1.6205997467041016,0.23996159434318542,7.344084739685059,0.5342151522636414,1.3295345306396484,4.708160400390625,3.5286993980407715,2.5096259117126465,0.11365720629692078,0.11297416687011719,2.6607415676116943,1.4768023490905762,1.237733244895935,2.920527458190918,0,0,0,1,0,0,0,12
55,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,2,2,0,2,4,1,0,2,0,0,1,1,0,1,0,1,2,2,0,3,3,1,5,0,1,3,3,1,0,0,0,1,1,4,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,2,1,3,0,0,1,0,0,0,1,1,1,1,0,2,0,0,1,1,1,0,0,3,0,0,2,0.3502083420753479,-0.0,-0.0,0.14206841588020325,0.7874842882156372,1.403099775314331,0.011396050453186035,0.03984932601451874,2.3943746089935303,0.232374370098114,-0.0,0.06184107065200806,0.6904932856559753,0.63834547996521,0.6263328790664673,1.4691760540008545,0.8310678005218506,1.0755783319473267,0.29792436957359314,2.4938201904296875,2.1154463291168213,1.287237286567688,0.783402144908905,0.891923189163208,1.4966371059417725,0.3463355004787445,2.0406832695007324,0.026453852653503418,0.01754152774810791,0.05514180660247803,0.4499596655368805,-0.0,0.8550238609313965,1.1969538927078247,1.479043960571289,1.87459397315979,1.7276065349578857,0.2436341643333435,3.052497386932373,0.35593414306640625,0.28397423028945923,4.702040672302246,3.11775541305542,1.0831897258758545,0.11798977851867676,0.21586793661117554,2.5418877601623535,1.4685020446777344,1.4355899095535278,1.5309317111968994,0,0,0,1,0,0,0,13
56,0,0,0,1,0,1,2,1,1,2,2,2,4,1,2,1,8,9,0,6,4,1,1,0,3,0,3,3,3,5,2,1,8,8,6,2,6,3,7,1,1,5,4,5,0,0,1,1,1,7,0,0,2,1,1,4,0,1,5,4,2,4,7,2,2,4,3,2,0,4,5,2,1,0,2,0,2,7,6,4,4,2,2,1,1,3,2,1,6,0,2,4,4,1,1,1,2,2,2,1,0.39263826608657837,-0.0,-0.0,0.029248572885990143,1.0927742719650269,1.3964312076568604,0.15887010097503662,0.025840960443019867,2.095125198364258,0.33218908309936523,0.1305047869682312,0.31292468309402466,0.7142993807792664,0.49549442529678345,0.46080493927001953,1.3737128973007202,0.3598889708518982,0.6347875595092773,0.05815926194190979,2.2030131816864014,1.5548322200775146,0.999352216720581,0.48739543557167053,0.7794429063796997,1.4136989116668701,0.25218379497528076,1.6165801286697388,0.14326322078704834,-0.0,0.2729002833366394,0.19342482089996338,-0.0,0.3980793356895447,0.8942914009094238,1.0447754859924316,1.182098388671875,1.475540280342102,0.19413724541664124,2.603154420852661,0.5165999531745911,-0.0,4.21245002746582,2.978370189666748,1.2691314220428467,0.2299855351448059,0.20947670936584473,1.7630715370178223,1.5276557207107544,1.4842911958694458,1.5639904737472534,0,0,0,0,1,0,0,0
57,0,0,0,1,0,1,2,1,4,1,1,2,4,1,3,1,4,5,0,2,0,1,2,2,0,0,4,3,2,0,0,0,4,2,2,2,3,0,2,0,0,4,1,2,1,0,2,2,1,3,1,0,0,0,1,1,0,0,1,2,2,2,5,1,1,1,2,1,0,1,2,0,2,0,3,0,5,4,6,5,1,1,1,2,1,0,3,2,5,1,2,3,2,0,0,1,3,1,1,2,0.24025240540504456,-0.0,-0.0,0.414909303188324,1.1531957387924194,1.8570982217788696,0.2697858214378357,-0.0,2.762308359146118,1.2202515602111816,1.2217344045639038,1.5939267873764038,3.5090737342834473,3.407674551010132,5.10775089263916,1.7882212400436401,3.420502185821533,3.5887956619262695,0.2187931090593338,4.238435745239258,3.8329708576202393,1.880065679550171,2.0279178619384766,0.9290459752082825,2.1228187084198,-0.0,3.2818217277526855,2.9661645889282227,2.9609375,4.137329578399658,1.1349411010742188,1.097470998764038,3.4099419116973877,4.509415149688721,5.029809951782227,2.0408072471618652,3.551095485687256,0.4986124038696289,7.7660017013549805,0.9977395534515381,1.860161304473877,6.621189117431641,4.981752395629883,4.208135604858398,0.7328079342842102,1.198390245437622,3.57895565032959,3.6731839179992676,3.4665215015411377,3.6196587085723877,0,0,0,0,1,0,0,1
58,2,0,0,1,0,2,0,0,3,0,0,0,1,0,2,1,0,0,0,4,6,1,1,2,4,0,2,1,1,2,1,1,0,0,0,0,2,1,6,0,1,4,2,2,0,1,1,1,1,3,0,0,0,2,0,5,0,1,0,2,2,2,3,3,3,5,2,3,0,4,5,0,0,2,3,0,2,3,4,1,0,1,2,1,1,2,11,2,9,1,3,11,3,0,1,1,3,5,6,0,0.21587160229682922,-0.0,-0.0,0.2921247184276581,0.7841717004776001,1.919079065322876,0.09119631350040436,-0.0,2.69338321685791,0.8165082931518555,0.7074086666107178,0.8686996698379517,2.3121237754821777,1.8217787742614746,2.385136127471924,1.9384585618972778,2.205197811126709,2.1013898849487305,0.07858911156654358,1.466267704963684,1.3030391931533813,1.5842654705047607,1.246997356414795,1.298583745956421,1.602753758430481,0.46318721771240234,2.7150325775146484,1.620226263999939,1.8327434062957764,1.3241922855377197,0.7200670838356018,0.15555667877197266,2.0081048011779785,2.40232253074646,2.4859254360198975,1.7849332094192505,2.5005943775177,0.3151324689388275,2.9554569721221924,0.22241824865341187,0.8274322152137756,3.037473678588867,1.2672128677368164,1.2954894304275513,0.053991615772247314,0.5540382266044617,2.242516279220581,1.7468386888504028,1.6868475675582886,1.148944616317749,0,0,0,0,1,0,0,2
59,2,0,1,0,1,2,0,0,5,1,1,1,3,2,2,2,1,2,0,3,4,0,0,0,2,0,6,2,1,2,1,2,1,5,6,1,2,2,4,0,1,3,2,6,0,1,2,1,1,7,0,0,0,1,0,3,0,0,2,4,3,3,3,0,1,3,1,3,2,2,3,1,0,1,3,0,0,3,2,2,1,0,1,1,3,6,2,1,3,0,1,4,1,4,0,1,4,3,3,4,0.4286718964576721,-0.0,-0.0,-0.0,1.2058656215667725,4.148380279541016,0.30063164234161377,-0.0,3.105494737625122,1.4945716857910156,1.3482003211975098,1.437232494354248,2.3914856910705566,4.143681526184082,5.020219326019287,4.199333190917969,1.677541732788086,2.035432815551758,0.2743338346481323,2.5560927391052246,2.4583096504211426,1.620564579963684,0.764786958694458,0.711884617805481,1.7049461603164673,0.31022319197654724,2.1406362056732178,1.885544776916504,1.3579355478286743,4.143747329711914,0.9325694441795349,0.3708958327770233,1.6980326175689697,2.4199728965759277,2.4057679176330566,2.573331356048584,2.4361166954040527,0.5886614918708801,3.91860032081604,0.17150580883026123,0.6520740389823914,5.491718769073486,3.502605676651001,1.2140859365463257,0.8993630409240723,1.062037706375122,3.3809680938720703,3.329050064086914,3.391988754272461,1.3826404809951782,0,0,0,0,1,0,0,3
60,0,0,0,1,0,2,0,0,0,0,0,0,2,2,1,1,1,1,0,4,3,0,0,0,1,0,4,1,0,3,1,1,0,1,3,0,1,1,3,0,2,3,3,0,0,1,3,3,3,0,0,0,0,0,0,6,0,0,2,3,3,3,6,0,0,5,3,3,1,1,0,3,2,1,2,0,1,5,4,1,3,5,3,3,3,7,4,0,2,1,1,5,4,2,0,2,2,2,3,3,0.4632354974746704,-0.0,-0.0,0.05673309415578842,0.7562440633773804,1.9010413885116577,0.18924380838871002,-0.0,2.9866161346435547,1.3017115592956543,1.268316388130188,1.503808856010437,3.199052333831787,2.300502300262451,3.0594091415405273,1.962263584136963,1.4749903678894043,1.5409578084945679,-0.0,2.864560127258301,2.6885788440704346,1.4464454650878906,1.3549598455429077,1.0364176034927368,1.5140974521636963,0.42142802476882935,1.8517674207687378,2.4156579971313477,1.9540081024169922,1.8905394077301025,0.6367152333259583,0.5164916515350342,1.2260032892227173,1.7323336601257324,2.087388753890991,1.8957688808441162,0.9557439088821411,0.5783604979515076,5.349045753479004,0.9472624063491821,1.329450011253357,1.6562774181365967,1.1559810638427734,1.2323163747787476,0.10968604683876038,0.49437934160232544,0.9825798869132996,0.9155920147895813,1.017998456954956,1.4233932495117188,0,0,0,0,1,0,0,4
61,0,0,0,0,0,1,0,0,3,0,0,1,4,1,2,1,1,1,0,4,2,1,0,1,0,0,3,2,3,3,2,0,1,2,2,1,2,0,6,1,1,3,3,3,0,2,2,2,1,3,0,0,0,0,1,0,0,2,2,0,0,0,2,5,6,0,3,3,0,2,1,2,2,0,1,0,1,1,2,3,1,0,3,3,5,0,4,0,4,0,1,5,0,2,0,0,4,5,5,1,0.2620514929294586,-0.0,-0.0,0.18920567631721497,0.47580066323280334,2.332444190979004,0.09535188972949982,0.021016642451286316,3.4080495834350586,1.1113967895507812,0.747171938419342,1.0197672843933105,2.2957229614257812,0.8354151248931885,1.304414987564087,2.263693332672119,1.8289659023284912,2.0645158290863037,0.02873694896697998,2.1614320278167725,2.802478313446045,2.0490174293518066,0.5943201184272766,1.1245142221450806,2.579334259033203,0.4182843565940857,1.186115026473999,1.3706445693969727,1.4414176940917969,1.3883535861968994,0.7104684710502625,0.06433940678834915,1.9967496395111084,2.056455612182617,2.3721039295196533,1.8488028049468994,3.6894264221191406,0.9494490623474121,3.7802324295043945,1.0871987342834473,1.2377017736434937,4.957569122314453,3.1364665031433105,1.5437800884246826,0.588099479675293,1.4027316570281982,3.19950795173645,2.0379042625427246,2.043759346008301,1.5554802417755127,0,0,0,0,1,0,0,5
62,0,0,1,0,1,1,0,0,4,1,1,2,4,1,2,1,1,1,0,3,4,2,1,3,2,2,4,2,1,2,1,0,1,2,2,1,3,1,5,0,1,4,2,4,0,0,1,1,0,4,0,0,0,0,0,1,0,0,3,1,1,1,2,1,0,1,4,2,1,1,2,3,1,1,1,0,1,1,2,1,3,2,3,3,5,3,1,0,2,1,0,0,1,1,0,0,1,1,1,2,0.2787960171699524,-0.0,0.07402351498603821,0.011241182684898376,0.8485947251319885,1.4028573036193848,0.280845046043396,-0.0,1.839428186416626,1.1879613399505615,1.1444193124771118,1.2947475910186768,2.0846736431121826,2.2088208198547363,2.976604700088501,1.4575659036636353,1.2022268772125244,1.6503314971923828,0.3883589208126068,2.317279100418091,1.610416293144226,0.9137266874313354,0.9635703563690186,0.5513959527015686,1.3076332807540894,0.20157895982265472,1.2167749404907227,1.505727767944336,1.5279603004455566,1.7538042068481445,0.6678785085678101,0.3233952820301056,1.1404751539230347,1.7904359102249146,2.17600679397583,1.4185378551483154,1.6819381713867188,0.6575910449028015,3.4205844402313232,0.4273344874382019,0.7450767755508423,3.923206090927124,2.57723069190979,1.2232059240341187,0.4761880934238434,0.8505183458328247,2.2985050678253174,2.459200859069824,2.3505148887634277,1.429106593132019,0,0,0,0,1,0,0,6
63,0,0,0,0,2,3,0,0,5,2,1,1,4,2,3,3,3,4,0,0,1,1,1,0,5,1,1,4,3,1,0,0,4,2,2,2,4,3,1,1,1,5,2,4,2,1,1,5,4,4,0,0,0,1,1,6,1,0,3,0,0,1,4,5,6,5,7,4,1,2,1,0,0,2,3,0,2,3,3,3,0,1,4,5,5,3,2,3,1,1,1,2,1,5,0,0,3,1,2,5,0.12460217624902725,-0.0,-0.0,-0.0,0.5931718349456787,1.6896814107894897,0.28075242042541504,-0.0,2.0888071060180664,0.9858990907669067,0.899533212184906,1.0538129806518555,1.7369619607925415,1.1435980796813965,1.5672202110290527,1.617438793182373,0.04551112651824951,0.1854248046875,0.39490053057670593,3.5548813343048096,2.3838295936584473,1.0086733102798462,1.3268862962722778,0.6769421100616455,1.6638884544372559,-0.0,2.8992180824279785,0.8206863403320312,0.7335366606712341,0.8936368227005005,0.14725729823112488,0.13288043439388275,-0.0,1.1896716356277466,1.543357491493225,1.7511235475540161,1.1635814905166626,0.10247483849525452,4.384223461151123,0.47478899359703064,0.7636618614196777,3.392544746398926,2.2859251499176025,2.390336751937866,0.4083884060382843,0.9552102088928223,1.363516092300415,1.906435489654541,2.025979518890381,3.18776273727417,0,0,0,0,1,0,0,7
64,1,0,0,0,2,2,0,0,1,0,0,0,3,4,5,2,2,5,0,8,6,0,2,2,2,0,3,4,3,6,0,3,5,5,6,2,3,0,10,1,2,8,5,3,0,0,4,3,3,3,2,0,0,0,2,2,0,0,2,3,2,1,3,1,4,3,2,3,0,4,6,3,0,2,4,1,7,5,3,3,1,0,2,4,3,3,3,0,11,1,2,8,4,1,0,0,5,2,2,1,0.10456661134958267,-0.0,-0.0,0.0657525435090065,0.24312126636505127,2.1501097679138184,0.07442319393157959,-0.0,4.812772750854492,2.236798048019409,1.9139659404754639,2.2411694526672363,3.8585901260375977,2.2706103324890137,2.740035057067871,2.04302716255188,2.2655460834503174,2.047443389892578,0.39423099160194397,2.6164321899414062,2.9472832679748535,1.1656414270401,1.055209755897522,0.8712196350097656,2.5365989208221436,0.12793022394180298,1.6965059041976929,3.0398812294006348,2.5848402976989746,3.011014938354492,1.3807177543640137,0.840936541557312,1.785619854927063,2.7726783752441406,3.476351022720337,2.0072269439697266,2.9221057891845703,0.8363587856292725,4.812261581420898,0.8310568332672119,1.7057092189788818,3.3425683975219727,2.6648483276367188,2.638195514678955,0.40926167368888855,1.3642494678497314,1.582545518875122,1.8668893575668335,2.157073974609375,2.905271053314209,0,0,0,0,1,0,0,8
65,0,0,0,0,0,4,0,1,1,1,1,1,1,4,5,4,3,3,1,3,3,3,3,0,3,0,4,1,2,3,2,2,3,3,4,2,5,1,8,1,1,8,6,5,0,0,7,2,2,4,0,0,0,0,2,3,0,1,3,3,4,4,6,1,3,4,3,4,0,4,6,2,2,1,2,1,3,3,2,1,1,1,3,5,6,4,2,0,7,4,3,5,5,5,0,2,1,2,2,2,0.9499454498291016,-0.0,-0.0,-0.0,1.129902720451355,2.1817705631256104,-0.0,-0.0,2.948821544647217,1.8472472429275513,1.6622467041015625,1.8246769905090332,3.878683567047119,3.1688222885131836,5.291559219360352,2.4126157760620117,2.3648478984832764,2.762612819671631,0.6393077373504639,3.775472640991211,4.2124528884887695,1.632358193397522,0.8693571090698242,1.0783677101135254,1.843268632888794,0.7469601631164551,2.8949928283691406,3.4446496963500977,3.001232624053955,3.730476140975952,1.4981423616409302,0.843782365322113,2.6088449954986572,3.926725149154663,4.713331699371338,2.752122402191162,3.797853946685791,0.692095935344696,7.470554351806641,1.5042815208435059,2.2764649391174316,7.73261833190918,6.253676891326904,2.945405960083008,1.4567269086837769,1.741555094718933,4.877418518066406,3.9499664306640625,3.649456262588501,1.9766499996185303,0,0,0,0,1,0,0,9
66,0,0,0,0,0,2,0,0,3,0,0,0,1,2,3,2,0,1,2,5,7,1,1,1,2,0,3,1,1,2,1,1,0,3,4,2,5,3,9,1,3,4,3,2,0,1,1,2,2,1,1,0,0,0,0,2,0,0,2,2,2,2,2,2,3,2,4,4,1,4,6,2,2,0,0,0,3,2,2,2,1,1,3,3,3,3,3,0,8,0,3,7,7,5,0,0,1,2,2,4,0.699057936668396,-0.0,-0.0,-0.0,1.232845425605774,1.858654499053955,0.0989730954170227,0.00517609715461731,1.7487443685531616,1.2196460962295532,1.2725461721420288,1.2622302770614624,3.051146984100342,1.482155442237854,2.7784130573272705,2.0007424354553223,1.550244688987732,2.298849582672119,0.6038998961448669,4.389706611633301,4.783564567565918,1.3379104137420654,1.8096028566360474,1.3307318687438965,0.7465603947639465,0.5590851306915283,3.1302757263183594,2.3361728191375732,1.9933722019195557,2.0939736366271973,0.9245282411575317,0.8436453342437744,1.8232349157333374,2.2968525886535645,3.3158750534057617,2.026900291442871,3.3857789039611816,0.770663321018219,7.5811309814453125,0.8169326782226562,1.8656344413757324,7.217803955078125,5.756376266479492,2.6005678176879883,0.6123844385147095,1.0196386575698853,3.771033763885498,3.183755874633789,3.011995315551758,2.07513165473938,0,0,0,0,1,0,0,10
